EV,Price Target,Team,league,Price,Book,Position,Time Until,Player,Game,Type,Line,result
0.2034179389686193,-200,lac,nba,-190,bet365,under,51m,ivica zubac,los angeles clippers @ indiana pacers,steals_blocks,2.5,successful bet
0.17137914259653297,130,lac,nba,140,bet365,under,51m,ivica zubac,los angeles clippers @ indiana pacers,turnovers,1.5,successful bet
0.3392640976045223,130,ind,nba,140,bet365,under,51m,andrew nembhard,los angeles clippers @ indiana pacers,steals_blocks,1.5,successful bet
0.34454323725055375,-121,ind,nba,115,bet365,under,51m,andrew nembhard,los angeles clippers @ indiana pacers,steals,1.5,successful bet
0.13300103940548919,150,ind,nba,150,bet365,under,51m,myles turner,los angeles clippers @ indiana pacers,steals,0.5,successful bet
0.12807501589319747,-220,lac,nba,-220,bet365,under,51m,ivica zubac,los angeles clippers @ indiana pacers,blocks,1.5,successful bet
0.1335994185530967,-125,lac,nba,-120,bet365,under,51m,ivica zubac,los angeles clippers @ indiana pacers,points_assists,20.5,successful bet
0.13638280802586605,-125,lac,nba,-120,bet365,under,51m,ivica zubac,los angeles clippers @ indiana pacers,points_rebounds,32.5,"Bet not made, odds don't match for ivica zubac
Expected Line: 32.5, Expected Price: -125
Actual Line: 315, Actual Price: -110"
0.17370378538553088,-120,lac,nba,-115,bet365,under,38m,ivica zubac,los angeles clippers @ indiana pacers,points,18.5,successful bet
0.4275926573426567,145,lac,nba,145,bet365,under,38m,ivica zubac,los angeles clippers @ indiana pacers,steals,0.5,successful bet
0.15378085072822034,190,lac,nba,200,bet365,over,38m,kris dunn,los angeles clippers @ indiana pacers,three_pointers_made,1.5,"Bet not made, odds don't match for kris dunn
Expected Line: 1.5, Expected Price: 190
Actual Line: 05, Actual Price: -230"
0.1241612986160926,-115,ind,nba,-115,bet365,under,38m,pascal siakam,los angeles clippers @ indiana pacers,points_assists,24.5,successful bet
0.15378085072822034,190,lac,nba,200,bet365,over,35m,kris dunn,los angeles clippers @ indiana pacers,three_pointers_made,1.5,"Bet not made, odds don't match for kris dunn
Expected Line: 1.5, Expected Price: 190
Actual Line: 05, Actual Price: -230"
0.15378085072822034,190,lac,nba,200,bet365,over,31m,kris dunn,los angeles clippers @ indiana pacers,three_pointers_made,1.5,"Bet not made, odds don't match for kris dunn
Expected Line: 1.5, Expected Price: 190
Actual Line: 05, Actual Price: -230"
0.10772481072347254,-115,mil,nba,-115,bet365,under,1h 31m,damian lillard,miami heat @ milwaukee bucks,points_rebounds_assists,37.5,"bet odds, availability or price changed"
0.15717016317016405,145,ind,nba,150,bet365,under,17m,ben sheppard,los angeles clippers @ indiana pacers,steals_blocks,0.5,successful bet
0.10630642995348832,-135,ind,nba,-135,bet365,under,17m,obi toppin,los angeles clippers @ indiana pacers,steals,0.5,successful bet
0.11936258783538035,115,lac,nba,115,bet365,under,17m,kris dunn,los angeles clippers @ indiana pacers,steals,1.5,successful bet
0.22502671048328,128,ind,nba,128,bet365,under,17m,ben sheppard,los angeles clippers @ indiana pacers,steals,0.5,successful bet
0.15748073891426426,130,ind,nba,130,bet365,under,17m,obi toppin,los angeles clippers @ indiana pacers,turnovers,0.5,successful bet
0.1436463913445053,160,ind,nba,170,bet365,under,17m,t.j. mcconnell,los angeles clippers @ indiana pacers,steals_blocks,0.5,successful bet
0.19692530120481944,1100,ind,nba,1100,bet365,side,8m,tyrese haliburton,los angeles clippers @ indiana pacers,first_basket,0.0,successful bet
0.16940792540792438,140,ind,nba,150,bet365,under,8m,bennedict mathurin,los angeles clippers @ indiana pacers,steals_blocks,0.5,successful bet
0.1437486513486508,128,ind,nba,128,bet365,under,8m,aaron nesmith,los angeles clippers @ indiana pacers,turnovers,0.5,successful bet
0.7825448101265823,1000,lac,nba,1000,bet365,side,8m,james harden,los angeles clippers @ indiana pacers,first_basket,0.0,Failed to confirm bet placement
0.7825448101265823,1000,lac,nba,1000,bet365,side,8m,james harden,los angeles clippers @ indiana pacers,first_basket,0.0,Failed to confirm bet placement
0.7825448101265823,1000,lac,nba,1000,bet365,side,8m,james harden,los angeles clippers @ indiana pacers,first_basket,0.0,Failed to confirm bet placement
0.11169734469158739,-111,lac,nba,-110,bet365,under,8m,ivica zubac,los angeles clippers @ indiana pacers,points_rebounds,31.5,successful bet
0.1213379443908647,100,ind,nba,100,bet365,under,8m,ben sheppard,los angeles clippers @ indiana pacers,points_assists,5.5,successful bet
0.11537763834348774,-125,ind,nba,-125,bet365,under,8m,t.j. mcconnell,los angeles clippers @ indiana pacers,points_assists,12.5,successful bet
0.1734851814851811,100,mil,nba,100,bet365,under,1h 8m,giannis antetokounmpo,miami heat @ milwaukee bucks,assists,4.5,successful bet
0.1377684537684546,145,mia,nba,145,bet365,under,1h 8m,bam adebayo,miami heat @ milwaukee bucks,turnovers,1.5,successful bet
0.18589177493360193,-125,min,nba,-115,bet365,under,1h 12m,mike conley,oklahoma city thunder @ minnesota timberwolves,points_assists,14.5,successful bet
0.18180350337038562,-122,min,nba,-115,bet365,under,1h 11m,mike conley,oklahoma city thunder @ minnesota timberwolves,points_rebounds_assists,17.5,successful bet
0.21840970878901195,-125,min,nba,-120,bet365,under,1h 11m,mike conley,oklahoma city thunder @ minnesota timberwolves,points_rebounds,12.5,successful bet
0.12141258741258826,155,okc,nba,155,bet365,under,1h 11m,luguentz dort,oklahoma city thunder @ minnesota timberwolves,steals,0.5,successful bet
0.1596214752988955,130,okc,nba,140,bet365,under,1h 11m,jalen williams,oklahoma city thunder @ minnesota timberwolves,steals_blocks,1.5,successful bet
0.28061338661338636,-140,okc,nba,-140,bet365,under,1h 11m,chet holmgren,oklahoma city thunder @ minnesota timberwolves,blocks,2.5,successful bet
0.2694545454545449,114,okc,nba,130,bet365,under,1h 11m,chet holmgren,oklahoma city thunder @ minnesota timberwolves,steals,0.5,successful bet
0.27418648018648,-151,okc,nba,-150,bet365,under,1h 11m,chet holmgren,oklahoma city thunder @ minnesota timberwolves,steals_blocks,3.5,successful bet
0.21754262817326697,-125,min,nba,-125,bet365,under,1h 11m,mike conley,oklahoma city thunder @ minnesota timberwolves,points,9.5,successful bet
0.16485824611434843,-135,cle,nba,-125,bet365,under,0d 0m,de'andre hunter,memphis grizzlies @ cleveland cavaliers,ht_points_rebounds,25.5,"Halftime bet, not set up for halftime bets yet."
0.24135964035963972,100,cle,nba,105,bet365,under,0d 0m,de'andre hunter,memphis grizzlies @ cleveland cavaliers,ht_rebounds,6.5,"Halftime bet, not set up for halftime bets yet."
0.12592615313127223,-125,cle,nba,-120,bet365,under,0d 0m,de'andre hunter,memphis grizzlies @ cleveland cavaliers,ht_points,18.5,"Halftime bet, not set up for halftime bets yet."
0.13562582531150488,-118,min,nba,-115,bet365,under,18m,mike conley,oklahoma city thunder @ minnesota timberwolves,turnovers,1.5,successful bet
0.1368742964352715,120,min,nba,120,bet365,over,18m,nickeil alexander-walker,oklahoma city thunder @ minnesota timberwolves,steals,0.5,successful bet
