EV,Price Target,Team,league,Price,Book,Position,Time Until,Player,Game,Type,Line,result
0.2646617730095986,105,cha,nba,105,bet365,under,14m,nick smith jr.,san antonio spurs @ charlotte hornets,rebounds,3.5,successful bet
0.14107310870947168,-110,sas,nba,-110,bet365,under,14m,keldon johnson,san antonio spurs @ charlotte hornets,rebounds,3.5,successful bet
0.1256383632641422,-125,sas,nba,-120,bet365,under,14m,stephon castle,san antonio spurs @ charlotte hornets,points,11.5,successful bet
0.11504195804195898,180,sas,nba,180,bet365,under,14m,stephon castle,san antonio spurs @ charlotte hornets,three_pointers_made,0.5,successful bet
0.13915305054227156,-105,sas,nba,100,bet365,under,14m,keldon johnson,san antonio spurs @ charlotte hornets,steals_blocks,0.5,successful bet
0.12763015103058947,132,cha,nba,132,bet365,under,14m,tidjane salaun,san antonio spurs @ charlotte hornets,turnovers,0.5,successful bet
0.14141258741258683,100,cha,nba,100,bet365,under,14m,nick smith jr.,san antonio spurs @ charlotte hornets,turnovers,1.5,successful bet
0.10340835758556288,-115,sas,nba,-115,bet365,under,14m,julian champagnie,san antonio spurs @ charlotte hornets,steals,0.5,successful bet
0.12127272727272792,160,cha,nba,160,bet365,under,14m,nick smith jr.,san antonio spurs @ charlotte hornets,steals_blocks,0.5,successful bet
0.10796592854851088,-110,sas,nba,-110,bet365,under,14m,victor wembanyama,san antonio spurs @ charlotte hornets,points_assists,28.5,successful bet
0.148881286603684,-105,cha,nba,-105,bet365,under,14m,nick smith jr.,san antonio spurs @ charlotte hornets,points_rebounds,17.5,successful bet
0.1610953819637131,-120,cha,nba,-120,bet365,under,14m,miles bridges,san antonio spurs @ charlotte hornets,points_rebounds,30.5,"Bet not made, odds don't match for miles bridges
Expected Line: 30.5, Expected Price: -120
Actual Line: 295, Actual Price: -115"
0.13152896378983286,-115,cle,nba,-115,bet365,under,0m,jarrett allen,cleveland cavaliers @ washington wizards,rebounds,11.5,successful bet
0.19285314685314636,-140,cle,nba,-125,bet365,under,0m,evan mobley,cleveland cavaliers @ washington wizards,rebounds,10.5,successful bet
0.18249326133988802,110,cle,nba,125,bet365,under,0m,max strus,cleveland cavaliers @ washington wizards,rebounds,4.5,successful bet
0.14560839160839242,130,was,nba,130,bet365,under,0m,corey kispert,cleveland cavaliers @ washington wizards,steals,0.5,Failed to confirm bet placement
0.11159984772032917,-135,was,nba,-135,bet365,under,0m,richaun holmes,cleveland cavaliers @ washington wizards,steals,0.5,successful bet
0.13743787394556473,-125,cle,nba,-120,bet365,under,0m,darius garland,cleveland cavaliers @ washington wizards,points_rebounds,25.5,Failed to confirm bet placement
0.15559781809290696,-116,cle,nba,-115,bet365,under,0m,evan mobley,cleveland cavaliers @ washington wizards,points_rebounds,28.5,successful bet
0.1630075030124603,-110,cle,nba,-110,bet365,under,0m,darius garland,cleveland cavaliers @ washington wizards,points_assists,28.5,successful bet
0.1442016556018476,-125,cle,nba,-115,bet365,under,0m,darius garland,cleveland cavaliers @ washington wizards,points_rebounds_assists,31.5,successful bet
0.19860921412130375,-122,cle,nba,-115,bet365,under,0m,evan mobley,cleveland cavaliers @ washington wizards,points_rebounds_assists,31.5,"Bet not made, odds don't match for evan mobley
Expected Line: 31.5, Expected Price: -122
Actual Line: 305, Actual Price: -115"
0.10114152514152588,115,sas,nba,115,bet365,under,0m,julian champagnie,san antonio spurs @ charlotte hornets,rebounds,2.5,successful bet
0.11064811769013617,-120,sas,nba,-120,bet365,under,0m,victor wembanyama,san antonio spurs @ charlotte hornets,points,25.5,successful bet
0.12975012616249806,145,sas,nba,145,bet365,under,0m,stephon castle,san antonio spurs @ charlotte hornets,steals_blocks,0.5,successful bet
0.11919008339441721,-105,sas,nba,-105,bet365,under,0m,stephon castle,san antonio spurs @ charlotte hornets,steals,0.5,successful bet
0.10109823247745778,-140,sas,nba,-140,bet365,under,0m,chris paul,san antonio spurs @ charlotte hornets,three_pointers_made,1.5,Failed to confirm bet placement
0.15334065934065905,-175,bkn,nba,-175,bet365,under,14m,d'angelo russell,miami heat @ brooklyn nets,blocks,0.5,successful bet
0.17358330660165605,135,bkn,nba,135,bet365,under,14m,d'angelo russell,miami heat @ brooklyn nets,steals,0.5,successful bet
0.19807248176593206,144,bkn,nba,145,bet365,under,14m,keon johnson,miami heat @ brooklyn nets,three_pointers_made,1.5,successful bet
0.11539860139860122,-250,bkn,nba,-250,bet365,under,14m,ziaire williams,miami heat @ brooklyn nets,blocks,0.5,Failed to confirm bet placement
0.17810608259664942,190,bkn,nba,190,bet365,under,9m,ziaire williams,miami heat @ brooklyn nets,steals,0.5,successful bet
0.17536157959687296,145,bkn,nba,145,bet365,under,9m,nic claxton,miami heat @ brooklyn nets,steals,0.5,successful bet
0.1674361745082074,-135,mia,nba,-130,bet365,under,9m,haywood highsmith,miami heat @ brooklyn nets,blocks,0.5,successful bet
0.12308900575231188,-160,bkn,nba,-155,bet365,under,9m,d'angelo russell,miami heat @ brooklyn nets,steals_blocks,1.5,Failed to confirm bet placement
0.16690487973391677,-130,bkn,nba,-120,bet365,under,5m,cameron johnson,miami heat @ brooklyn nets,points,18.5,successful bet
